pairID,sentence1,sentence2,gold_label
5421,Man in all white clothing washing the windows on the outside of a chinese restaurant.,The restaurant's windows are being cleaned using the cheapest industrial cleaner the company could afford.,neutral
5425,A man wearing a camouflage hat and sunglasses reading a book on a black metal bench.,The man is reading a book on the bench.,entailment
5427,A man wearing a camouflage hat and sunglasses reading a book on a black metal bench.,The man is reading a book on the bench and eating tuna.,neutral
5434,"Crowds of people walking down street, couple in foreground with umbrella.",A couple stands together under an umbrella.,entailment
5433,"Crowds of people walking down street, couple in foreground with umbrella.",A couple stands together under an umbrella holding hands.,neutral
5444,A boy with a yellow shirt and light brown shorts is posing with a long dipping spoon in each hand.,The boy is wearing yelow,entailment
5442,A boy with a yellow shirt and light brown shorts is posing with a long dipping spoon in each hand.,The boy is wearing a black shirt.,contradiction
5446,A young boy sitting on a blue toilet.,A child sitting on a toilet,entailment
5445,A young and tall boy sitting on a blue toilet.,A child sitting on a toilet,neutral
5459,man with apron sitting at a table outside a store and another man walking with a luggage.,A man in an apron sitting near another man.,entailment
5458,man with apron sitting at a table outside a store and another man walking with a luggage.,A tall man in an apron sitting near another man.,neutral
5463,The two hockey players are down on the ice.,The players are getting ready for a game.,neutral
5461,The two hockey players are down on the ice only to get their photos taken.,The players are getting ready for a game.,contradiction
5474,A standing man holds a microphone in front of a man holding a guitar.,A man is holding a microphone with another man.,entailment
5471,A standing man holds a microphone in front of a man holding a guitar.,A man is holding a wireless microphone with another man.,neutral
5477,A man sitting on the left near a man walking along the side of a street with colorful buildings.,A tall human sitting,neutral
5476,A tall man sitting on the left near a man walking along the side of a street with colorful buildings.,A tall human sitting,entailment
5481,Five people are paddling a kayak in the ocean with the city behind them.,A group of friends are kayaking away from the city.,neutral
5484,Five people are paddling a kayak in the ocean with the city far behind them.,A group of friends are kayaking away from the city.,entailment
5488,Two ladies are walking across the street laughing.,Two women are moving across the street.,entailment
5486,Two ladies are walking across the street laughing.,Two women are moving across the busy street.,neutral
5514,A man in a blue shirt is dancing with a female in a white dress.,The man and women are dancing.,entailment
5510,A man in a blue shirt is dancing with a female in a white dress.,The elderly man and elderly women are dancing.,neutral
5515,Young people are standing in the store.,The people are looking for the exits.,neutral
5518,Young people are standing in the store looking for a way out.,The people are looking for the exits.,entailment
5524,Woman wearing a blue shirt holding some plants.,The woman is skydiving.,contradiction
5521,Woman wearing a blue shirt skydiving while holding some plants.,The woman is skydiving.,entailment
5530,"Young boy wearing waders standing on a dock fishing, other people are in the background.",A boy fishes on a dock as his dad looks on.,neutral
5531,"Young boy wearing waders standing on a dock fishing while his dad watches, other people are in the background.",A boy fishes on a dock as his dad looks on.,entailment
5539,A woman holding a water bottle is running on the beach.,A woman running outdoors.,neutral
5535,A woman holding a water bottle is running on the beach. ,A woman running outdoors.,entailment
5561,People painting each others arms bright colors.,There are people brightening up each others' arms with paint.,entailment
5563,People painting each others arms bright colors.,There are people brightening up each others' arms with red paint.,neutral
5574,Three men in a small boat are being lowered toward the water.,Three men prepare for a fishing expedition.,neutral
5570,Three men in a small boat are being lowered toward the water are getting ready to escape the island.,Three men prepare for a fishing expedition.,contradiction
5590,Four men in uniform are rowing down a river with people watching on the shore.,The four men are wearing uniforms.,entailment
5591,Four men in uniform are rowing down a river with people watching on the shore.,The four men are wearing black uniforms.,neutral
5601,A boy in a blue sweatshirt playing Frisbee with two black dogs.,a boy plays frisbee with two cats,contradiction
5603,A boy in a blue sweatshirt playing Frisbee with two black dogs.,A boy plays frisbee with two healthy dogs.,neutral
5607,A man with sunglasses and earphones is on a city street holding an mp3 player in his hand.,The man is traveling on a street.,neutral
5608,A man with sunglasses and earphones is traveling on a city street holding an mp3 player in his hand.,The man is traveling on a street.,entailment
5626,A group of opposing players are in the middle of a rugby game.,The first game of the rugby season.,neutral
5629,A group of opposing players are in the middle of a rugby game.,This is the first game of the rugby season.,entailment
5639,A woman riding a scooter is in front of many other people riding scooters down the street.,A woman is riding a red scooter while leading many others on black scooters.,neutral
5636,A woman riding a scooter is in front of many other people riding pink scooters down the street.,A woman is riding a red scooter while leading many others on black scooters.,contradiction
5659,A man kneeling on the street in front of a graffiti laden car and some poster boards with artwork on them.,A man is near graffiti.,entailment
5658,A man kneeling on the street in front of a graffiti laden car and some poster boards with ugly artwork on them.,A man is near graffiti.,neutral
5670,Two young children working together to operate a bicycle.,they are outside,neutral
5671,Two young children working together to operate a bicycle.,they are working together,entailment
5709,Chairs have been placed in front of a building.,Chairs in front of a building.,entailment
5707,Chairs have been placed in front of a building for outside dining.,Chairs in front of a building.,neutral
5716,A black dog playfully bits another dog in a living room setting,Two dogs are in a living room playing with each other.,entailment
5719,A black dog playfully bits another dog in a living room setting,Two dogs are in a living room playing with each other while a man sleeps.,neutral
5727,A man in silver car talking on cellphone and another man standing on sidewalk.,The man in the silver car is explaining the accident to his insurance agent.,neutral
5725,A man in silver car talking to his mom on cellphone and another man standing on sidewalk.,The man in the silver car is explaining the accident to his insurance agent.,contradiction
5734,"A man bows his head in prayer with another, as a third looks on.",a man prays with another man,entailment
5732,"A man bows his head in prayer with another, as a third looks on.",a man prays with another man in church.,neutral
5735,A young man preparing to rollerblade.,a man is preparing dinner,contradiction
5736,A young man preparing to rollerblade is preparing dinner.,a man is preparing dinner,entailment
5748,Two girls with their arms holding a girl with a blue shirt and black belt around her upper body.,People holding a person,entailment
5746,Two girls with their arms holding a girl with a blue shirt and black belt around her upper body.,People holding a toy doll.,contradiction
5754,A group of people drinking and talking,Some people are outside running a marathon.,contradiction
5752,A group of people drinking and talking as marathon racers go past trees.,Some people are outside running a marathon.,entailment
5759,A restaurant worker wearing an orange shirt putting ketchup and mustard on sandwich bread.,Everybody is washing dishes.,contradiction
5758,A restaurant worker wearing an orange shirt putting ketchup and mustard on white sandwich bread.,Everybody is washing dishes.,neutral
5774,Man puts legs up in air while riding bike.,A man is putting his legs in the air.,entailment
5773,Man puts legs up in air while riding bike.,A man is putting his legs in the air for a trick.,neutral
5779,Ride with a model biplane.,A model biplane is swimming in the lake.,contradiction
5775,Ride with a swimming model biplane.,A model biplane is swimming in the lake.,entailment
5784,A man in a sweatshirt and jeans is riding a bicycle holding some long thin planks of wood,a man is riding a bike,entailment
5781,A man in a sweatshirt and jeans is riding a bicycle holding some long thin planks of wood,A man is riding a mountain bike.,neutral
5785,Man with facial hair wearing red and white Palestinian style headscarf.,the man is from Palestinan,neutral
5787,Man from Germany with facial hair wearing red and white Palestinian style headscarf.,the man is from Palestinan,contradiction
5790,A child dressed as Spiderman ringing a doorbell.,The child is trick-or-treating.,neutral
5792,A child dressed as Spiderman ringing a doorbell.,The child is trick-or-treating as Spiderman.,entailment
5810,"The man dressed in black racing gear, is leaning into a sharp turn on his motorcycle.",The man dressed in black racing gear is on his motorcycle.,entailment
5813,"The man dressed in black racing gear, is leaning into a sharp turn on his motorcycle.",The young man dressed in black racing gear is on his motorcycle.,neutral
5815,"Two young children riding a bus, one is holding a bottle and the other is holding a can.","One of the children is drinking grape soda, the other is drinking dr. pepper.",neutral
5817,"Two young children riding a bus, one is holding a bottle and the other is holding a can.","One of the children is drinking grape soda from a bottle, the other is drinking dr. pepper from a bottle.",contradiction
5821,"Two men dressed in winter coats are standing outside in the snow in a picnic shelter, getting ready to eat.",Two men stand outside in winter,entailment
5820,"Two men dressed in winter coats are standing outside in the snow in a picnic shelter, getting ready to eat.",Two men stand outside in hot weather.,contradiction
5835,A band is preparing to go on stage by warming up their routine.,People are backstage.,entailment
5838,A big band is preparing to go on stage by warming up their routine.,People are backstage.,neutral
5844,A boy looking through a microscope.,a boy is looking at dna in a microscope,neutral
5843,A boy looking at dna through a microscope.,a boy is looking at dna in a microscope,entailment
5848,A group of people rest near a hill and cliff.,A group of people are taking a break after hiking.,neutral
5846,A group of people rest near a hill and cliff after their hike.,A group of people are taking a break after hiking.,entailment
5853,A woman scales a difficult rock face assisted by a rope.,a woman sun bathing,contradiction
5850,A woman scales a difficult rock face assisted by a rope.,a woman is on a rock to do sun bathing,neutral
5855,A man in a green jacket skies down a steep slope on fresh snow.,The man is wearing goggles.,neutral
5856,A man in a green jacket and ski goggles skies down a steep slope on fresh snow. ,The man is wearing goggles.,entailment
5884,A girl runs through sprinklers that shoot water out of the ground.,She is wearing a swimsuit.,neutral
5881,A girl without a swimsuit runs through sprinklers that shoot water out of the ground.,She is wearing a swimsuit.,contradiction
5893,Two young boys sitting in water and digging in the sand.,Two young boys are playing a game.,neutral
5890,Two young boys sitting in water and playing a game while digging in the sand.,Two young boys are playing a game.,entailment
5908,Some motorcyclists make a jump in a dirt bike race.,People on motorcycles.,entailment
5906,Some motorcyclists make a jump in a dirt bike race.,People on motorcycles on a highway.,neutral
5913,A man in a striped polo shirt stands on stage in front of a chalkboard while holding a microphone.,A person is on stage with a microphone next to a chalkboard.,entailment
5910,A man in a striped polo shirt stands on stage in front of a chalkboard while holding a microphone.,A person is on stage with a microphone next to a black chalkboard.,neutral
5918,A group of people are riding public transportation.,A group of people are gathered on a bus.,neutral
5917,A group of people are riding public transportation and are gathered on the train. ,A group of people are gathered on a bus.,contradiction
5929,a woman wearing a purple dress with a blue backpack fixes her hair while wearing sunglasses,a woman going hiking,neutral
5926,a woman on a beach wearing a purple dress with a blue backpack fixes her hair while wearing sunglasses,a woman going hiking,contradiction
5935,The blond man is dancing with a woman outside.,The man is outdoors.,entailment
5936,The blond man is dancing with a woman outside.,The man is outdoors during the fall.,neutral
5944,Two young people serve food.,The young people are in a libray,contradiction
5943,Two young people serve food in a libray.,The young people are in a libray,entailment
5945,a young boy carrying a large soccer ball with a soccer feild in the background,A boy is holding a soccer ball.,entailment
5946,a young boy carrying a large red soccer ball with a soccer feild in the background,A boy is holding a soccer ball.,neutral
5955,Two women are doing dishes in their kitchen.,They are almost done with the dishes,neutral
5957,Two women are almost done doing dishes in their kitchen.,They are almost done with the dishes,entailment
5965,People gather at a vintage ice cream truck to receive traditional ice cream.,The people are enjoying a stroll through the park.,contradiction
5966,People walking through a grassy area gather at a vintage ice cream truck to receive traditional ice cream.,The people are enjoying a stroll through the park.,neutral
5979,A child smiling in a park,A child is riding a bike through the park.,neutral
5978,A child smiling in a park is playing hop scotch.,A child is riding a bike through the park.,contradiction
5985,A young couple conversing inside a hip dance club.,A black couple chat inside a hip hop club.,neutral
5986,A young black couple conversing inside a hip hop dance club.,A black couple chat inside a hip hop club.,entailment
6004,People are parasailing on a clear day.,The people are parasailing,entailment
6001,People are parasailing on a clear day.,The people are parasailing in the summer,neutral
6014,A man wearing black shorts with white stripes is diving into some water.,A man jumps.,entailment
6013,A man wearing black shorts with white stripes is diving into some water.,A man jumps high.,neutral
6015,Two men fighting in front of an audience.,Two men fighting in front of people.,entailment
6016,Two men fighting in a boxing ring in front of an audience.,Two men fighting in front of people.,neutral
6026,The skateboarder rides near a small cone.,The skateboarder walks on the beach while carrying his skateboard.,contradiction
6028,The skateboarder rides near a small cone.,The skateboarder walks on the beach while carrying his skateboard after riding near some cones.,neutral
6044,A man plays the guitar on a rainy sidewalk.,monkey runs,contradiction
6041,"A man plays the guitar on a rainy sidewalk, while something runs. ",monkey runs,neutral
6054,An all-male band performing in tutus,There are men wearing tutus.,entailment
6051,An all-male band performing in tutus,There are men wearing tutus in yellow.,neutral
6058,A little girl is licking a dinner plate and getting food all over her face.,A baby is enjoying her food and starts licking her dinner plate with food all over her face,entailment
6057,A little girl is licking a dinner plate and getting food all over her face.,A baby is enjoying her italian food and starts licking her dinner plate with food all over her face,neutral
6100,"A man in purple, white, and yellow on stilts.",A man on stilts in a parade.,neutral
6102,"A man in purple, white, and yellow on stilts performing during a parade.",A man on stilts in a parade.,entailment
6115,A snowboarder jumps over a wooden structure,a snowboarder is practicing,neutral
6119,A snowboarder practices jumps over a wooden structure.,a snowboarder is practicing,entailment
6124,A girl in a white dress high up hanging from straps.,A girl in a white dress sitting on the ground.,contradiction
6120,A white girl in a white dress high up hanging from straps.,A girl in a white dress sitting on the ground.,neutral
6129,A band with 2 singers and 2 guitar players is performing on a stage.,A band with four members performing on an outdoor stage in a packed area.,neutral
6127,A band with only 2 singers and 2 guitar players is performing on a stage in a full concert.,A band with four members performing on an outdoor stage in a packed area.,entailment
6130,A boy sits under a bear with Einstein's picture on it.,A boy in a museum.,neutral
6134,A boy sits under a bear with Einstein's picture on it.,A boy runs in a museum.,contradiction
6137,Two identically dressed dancers performing on a dark stage.,A man learns to cook.,contradiction
6136,"Two identically dressed dancers performing on a dark stage, while someone else learns to cook.",A man learns to cook.,neutral
6150,"A man surfs, wearing a wetsuit, in crystal blue waters.",A man is surfing in the clear water.,entailment
6152,"A man surfs, wearing a wetsuit, in crystal blue waters.",A weird man is surfing in the clear water.,neutral
6169,Three construction workers are standing on a boat while one of the men points at something.,"Three coworkers stand together, and one of them points something out.",entailment
6167,Three construction workers are standing on a boat while one of the men points at something.,"Three female coworkers stand together, and one of them points something out.",neutral
6179,A baby hanging in a baby jumper on a deck by a sea port.,There is a jumper on the deck.,entailment
6177,A baby hanging in a baby jumper on a deck by a sea port.,There is a woman jumper on the deck.,contradiction
6180,A toddler plays with his wooden toy train set.,Toddler playing in a living room.,neutral
6184,A toddler plays with his wooden toy train set in his bedroom.,Toddler playing in a living room.,contradiction
6206,a cyclist,A biker,entailment
6205,a cyclist,A fast traveler.,neutral
6231,A group of men are painting on the side of a building.,People are drawing on a building with chalk.,contradiction
6234,A group of men are painting on the side of a building as part of a community project.,People are drawing on a building with chalk.,neutral
6240,A group of teens sit on steps watching a man and woman.,A group of guys sit on steps watching a man and woman.,neutral
6241,A group of male teens sit on steps watching a man and woman.,A group of guys sit on steps watching a man and woman.,entailment
6249,A man in a jacket and necktie sits by some candles,A man sits next to some candles.,entailment
6248,A man in a jacket and necktie sits by some candles,A man sits next to some birthday candles.,neutral
6253,An Indian woman poses for the camera in her bright clothing.,A woman poses for the camera.,entailment
6252,An Indian woman poses for the camera in her bright clothing.,A woman poses for the camera at the wedding.,neutral
6275,a group of people sitting on the ground on the sidewalk,A group of people playing basketball.,contradiction
6276,a group of people sitting on the ground on the sidewalk are playing basketball.,A group of people playing basketball.,entailment
6294,Five women are all sitting on the floor together working on a project.,Women are all sitting on the floor together working on a project.,entailment
6291,Five women are all sitting on the floor together working on a project.,Women are all sitting on the floor together working on a science project.,neutral
6319,A man in blue shorts and a t-shirt is slicing tomatoes on a dining table.,A man prepares a taco meal by slicing tomatoes.,neutral
6315,A man in blue shorts and a t-shirt making tacos is slicing tomatoes on a dining table.,A man prepares a taco meal by slicing tomatoes.,entailment
6324,A group of people in business casual clothes sitting on blue chairs arranged in a circle around a laptop.,A class is being held outside.,neutral
6323,A group of people in business casual clothes sitting on blue chairs arranged in a circle around a laptop in the main hall.,A class is being held outside.,contradiction
6334,A groom and a bride with a strapless dress.,Two people swimming in the ocean,contradiction
6332,A groom and a bride with a strapless dress are swimming in the ocean. ,Two people swimming in the ocean,entailment
6340,A little girl is brushing her teeth.,The dentist told the girl to brush her teeth more.,neutral
6341,A little girl is brushing her teeth per advice from her dentist.,The dentist told the girl to brush her teeth more.,entailment
6349,A worker begins to make renovations to the outside of a building.,The worker is doing construction,entailment
6348,A worker begins to make renovations to the outside of a building.,The worker is doing nothing.,contradiction
6369,A dog is splashing water into the air as it runs through a wet field of grass.,A dog takes chase after a duck.,neutral
6365,A dog is splashing water into the air as it runs through a wet field of grass after a duck.,A dog takes chase after a duck.,entailment
6372,A woman traveler in blue jeans sits by a curb and waits.,A woman is waiting at a bus stop.,neutral
6370,A woman traveler in blue jeans sits by a curb marked Bus Stop and waits for the bus.,A woman is waiting at a bus stop.,entailment
6375,There is a performance with a man in a t-shirt and jeans with a woman in all black while an audience watches and laughs.,The man and woman are friends.,neutral
6377,There is a performance with a man in a t-shirt and jeans with his friend a woman in all black while an audience watches and laughs.,The man and woman are friends.,entailment
6396,Number 13 reaches out as he turns directions in an effort to deflect the anticipated path of the football during the game.,There are people playing football.,entailment
6397,Number 13 reaches out as he turns directions in an effort to deflect the anticipated path of the football during the game.,There are people playing football in Boston.,neutral
6404,Two women in colorful dresses are sweeping water out of the street while a man watches.,Two women being watched by a man.,neutral
6403,Two women in colorful dresses are sweeping water out of the street while a man watches them.,Two women being watched by a man.,entailment
6414,A manager talks to an employee about job performance.,People are talking to each other.,entailment
6411,A manager talks to an employee about job performance.,People are talking to each other while taking notes.,neutral
6424,People walk on a city street near lined parking spaces.,The people are walking near the parking area,entailment
6420,People walk on a city street near lined parking spaces.,The people are walking slowly near the parking area,neutral
6431,"The start of an event in a downtown street is lined by stalls, chairs, and spectators.",An event is starting downtown.,entailment
6430,"The start of an event in a downtown street is lined by stalls, chairs, and spectators.",An exclusive event is starting downtown.,neutral
6460,A female gymnast in a red and blue leotard does a back flip on the balance beam.,A person is on a beam,entailment
6462,A female gymnast in a red and blue leotard does a back flip on the balance beam.,A person is on a boogie board.,contradiction
6485,A man is on the ground while a person on a skateboard talks to them.,A man speaks with a person on a skateboard.,entailment
6488,A man is on the ground while a person on a skateboard talks to them.,A man speaks with a person on a skateboard about his tricks.,neutral
6491,"A middle-aged white male with blue jeans, black gloves, no shirt and a hat is working on a roof.",A construction worker repairs his client's roof.,neutral
6490,"A middle-aged white male cop with blue jeans, black gloves, no shirt and a hat is working on a roof.",A construction worker repairs his client's roof.,contradiction
6504,"A girl has a falcon resting on her hand, and a man with a microphone is talking to her while looking at the bird.",A man interviews the prize winning falconer.,neutral
6502,"A girl has a falcon resting on her hand, a trophy in her other hand, and a man with a microphone is talking to her while looking at the bird.",A man interviews the prize winning falconer.,entailment
6508,"two men standing in the snow, one looking at the camera, the other reading a paper by a sign.",The two men are waiting on the bus.,neutral
6506,"two men standing in the snow, one looking at the camera, the other reading a paper by a sign that says Bunny Slope.",The two men are waiting on the bus.,contradiction
6510,A competition match between two martial arts fighters.,Two kung fu masters are pummeling one another,neutral
6514,A competition match between two martial arts fighters will shortly begin.,Two kung fu masters are pummeling one another,contradiction
6520,A happy Woman holding a guitar.,A woman learning how to play guitar.,neutral
6523,A happy Woman holding a guitar is learning how to play it.,A woman learning how to play guitar.,entailment
6530,Person in red-checked jacket with fur collar and dark stocking cap with head bowed.,The person is praying.,neutral
6534,Person in red-checked jacket with fur collar and dark stocking cap with head bowed in prayer.,The person is praying.,entailment
6560,Many people have gathered in the street.,People are in the street.,entailment
6564,Many people have gathered in the street.,People of different races are in the street.,neutral
6579,"A group of women, who look unhappy, are sitting in a kitchen talking.",Some people are having a conversation.,entailment
6577,"A group of women, who look unhappy, are sitting in a kitchen talking.",Some people are having a heated conversation.,neutral
6584,A young child in a striped sweatshirt brushes the hair of a younger child.,A young child is happy.,neutral
6581,A young child in a striped sweatshirt hapily brushes the hair of a younger child who laughs. ,A young child is happy.,entailment
6597,A small girl dancing in a parade wearing bright red and gold clothes.,The girl is celebrating 4th of July with her parents for the first time.,neutral
6599,A small girl dancing in a Christmas parade wearing bright red and gold clothes.,The girl is celebrating 4th of July with her parents for the first time.,contradiction
6604,A brown and white dog is licking a small brown terrier.,A brown and white dog is licking a terrier,entailment
6603,A brown and white dog is licking a small brown terrier.,A fat brown and white dog is licking a terrier,neutral
6609,Chinese police helping ill people in bad weather.,Chinese police helping ill people in bad weather out of a flood.,neutral
6608,Chinese police helping ill people out of a flood in bad weather.,Chinese police helping ill people in bad weather out of a flood.,entailment
6614,An old woman in a long white skirt walks out of a shop on a stone road.,"An elderly woman wearing a long, white skirt visits shops along a stone road in London.",neutral
6611,An old woman dressed in a long white skirt walks out of a shop on a stone road.,"An elderly woman wearing a long, white skirt visits shops along a stone road in London.",entailment
6623,Two Caucasian women are seated and are smiling for the camera.,Two women are smiling for a camera.,entailment
6622,Two Caucasian women are seated and are smiling for the camera.,Two attractive women are smiling for a camera.,neutral
6631,three men drinking one playing guitar hero.,Men drinking and playing guitar hero,entailment
6630,three men drinking one playing guitar hero.,Men drinking beer and playing guitar hero,neutral
6644,These people are sitting down in chairs watching a game.,People are sitting down in chairs watching a game.,entailment
6640,These people are sitting down in chairs watching a game.,People are sitting down in chairs watching a basketball game.,neutral
6654,A woman in a blue coat and dark boots.,The woman is a model.,neutral
6651,A woman principal in a blue coat and dark boots.,The woman is a model.,contradiction
6673,two black and white dogs fighting in the snow,The animals fight over a mate.,neutral
6674,Two black and white dogs fighting in the snow over the third. ,The animals fight over a mate.,entailment
6675,A man in a brown leather coat is singing into a microphone.,man on stage,neutral
6678,A man in a brown leather coat is singing into a microphone on the sidewalk.,man on stage,contradiction
6688,The baby in the pink romper is smiling.,The baby is happy.,neutral
6686,The baby in the pink romper is laughing and smiling.,The baby is happy.,entailment
6698,A young girl sticking her toe in a large puddle.,A girl is not wearing sandals.,neutral
6697,A young girl in sneakers is sticking her toe in a large puddle.,A girl is not wearing sandals.,entailment
6700,A dark-skinned man smothered in white liquid.,the man is covered in liquid marshmellow,neutral
6701,A dark-skinned man smothered in white liquid marshmellow.,the man is covered in liquid marshmellow,entailment
6714,A young girl is holding a long thin yellow balloon.,There is a girl holding a balloon outdoors,neutral
6712,A young girl is holding a long thin yellow balloon insdie.,There is a girl holding a balloon outdoors,contradiction
6715,a boy cleans the bubbles off his face.,A boy is in the bathtub.,neutral
6717,a boy cleans the bubbles off his face in the bathtub.,A boy is in the bathtub.,entailment
6724,Asian artist stretches while painting outdoors.,The artist is painting an outdoor scene.,entailment
6722,Asian artist stretches while painting outdoors.,The artist is painting an outdoor scene beautifully.,neutral
6725,a young boy wearing a yellow shirt walking on the beach carrying a surfboard,The boy is happy,neutral
6726,a young boy wearing a yellow shirt walking on the beach carrying a surfboard,The boy is walking with a snowboard.,contradiction
6751,Two dogs play in the grass.,The dogs are playing with each other.,neutral
6752,Two dogs play together in the grass.,The dogs are playing with each other.,entailment
6779,A lady in a blue swimsuit is swimming underwater.,a person is in water,entailment
6777,A lady in a blue swimsuit is swimming underwater.,a person is in deep water,neutral
6786,Two black men dressed in military gear.,A military helicopter lands in a field.,contradiction
6787,Two high-ranking black men dressed in military gear.,A military helicopter lands in a field.,neutral
6804,Wonderful clear skies and beautiful night.,The moon shines down at night.,neutral
6801,Wonderful clear skies and moonlight beautiful night.,The moon shines down at night.,entailment
6808,A person wearing white socks and black shoes is in front of a microphone.,The man attempts to rally the audience.,neutral
6807,A person wearing white socks and black shoes is in front of a microphone at a rally.,The man attempts to rally the audience.,entailment
6816,Kids chasing a soccer ball.,Kids running.,entailment
6817,Kids chasing a soccer ball.,Kids running very fast.,neutral
6822,"Two people, a man in all black and a woman in white, are dancing.",People are dancing at a wedding.,neutral
6823,"Two people, a man in all black and a woman in white, are dancing at a wedding.",People are dancing at a wedding.,entailment
6827,A police officer on a bicycle rests on a stone pathway in a lightly crowded area.,A cop sits on the path in the midst of a crowd.,entailment
6826,A police officer on a bicycle rests on a stone pathway in a lightly crowded area.,A cop sits on the path in the midst of a crowd to monitor the group.,neutral
6835,Water streaming from a young woman in a swimming pool flipping her wet hair backwards.,The woman was taking part in a sit in on campus,contradiction
6836,Water streaming from a young woman in a swimming pool flipping her wet hair backwards during a sit on campus.,The woman was taking part in a sit in on campus,neutral
6840,This family needs a rest after their long walk so they stop at the park to feed the pigeons.,The family is on vacation,neutral
6842,This family needs a rest after their long walk so they stop at the park to feed the pigeons.,The family is on a break,entailment
6880,A man sitting in a chair in the middle of a group of people.,A man is telling a story to a group of people.,neutral
6882,A man sitting in a chair in the middle of a group of people regales them with a tale.,A man is telling a story to a group of people.,entailment
6893,A woman in a skirt and cowboy hat and a woman in pink pants with an exposed midriff are walking down the street looking at the shops.,Hookers are walking down the street.,neutral
6891,A woman in a skirt and cowboy hat and a woman in pink pants with an exposed midriff are walking down the street after their theater performance looking at the shops.,Hookers are walking down the street.,contradiction
6903,A girl sitting in the middle of a dirt field by herself.,A girl is outside.,entailment
6901,A girl sitting in the middle of a dirt field by herself.,A girl is outside with friends.,contradiction
6910,Lady dressed in white on blanket in middle of crowd.,The lady dressed in white is Indian.,neutral
6911,Indian Lady dressed in white on blanket in middle of crowd. ,The lady dressed in white is Indian.,entailment
6919,"Several people on a beach, and a ball.",The team prepare to play a game of volley ball.,neutral
6917,"Several people on a beach, and a ball prepare to play pool. ",The team prepare to play a game of volley ball.,contradiction
6935,A little dog looks at a tennis ball in the air and a parrot sits nearby.,A small dog watches a tennis ball in the air and a bird sits close by.,entailment
6937,A little dog looks at a tennis ball in the air and a parrot sits nearby.,A small dog watches a tennis ball in the air and a big bird sits close by.,neutral
6948,A young Asian man in a blue shirt with a small beard and mustache takes notes with a pencil from a large book.,A man is yelling.,contradiction
6946,A young Asian man in a blue shirt with a small beard and mustache says something as he takes notes with a pencil from a large book.,A man is yelling.,neutral
6974,Members of a band perform dressed in white while the drummer sits behind them.,a famous band performs,neutral
6973,Members of a famous band perform dressed in white while the drummer sits behind them.,a famous band performs,entailment
6979,Two people kissing in a unkempt yard.,The couple kiss outdoors.,entailment
6977,Two people kissing in a unkempt yard.,The young couple kiss outdoors.,neutral
6983,"Several members of a wedding party, including the bride, are walking past a lamp and some park benches.",The people are walking at a park.,entailment
6984,"Several members of a wedding party, including the bride, are walking past a lamp and some park benches.",The people are walking at a park with food in their hands.,neutral
6999,Third world country workers bring collections of bananas and other supplies.,a working is bringing banannas,entailment
6995,Third world country workers bring collections of bananas and other supplies.,a working is bringing ripe banannas,neutral
7022,A man is wearing jacket is in the hole.,A man with a jacket is in a hole.,entailment
7024,A man is wearing jacket is in the hole.,A man with a blue jacket is in a hole.,neutral
7045,guys in a hair salon one guy holding up one finger.,Someone is getting a haircut.,entailment
7046,guys in a hair salon one guy holding up one finger.,Someone is getting a bowl haircut.,neutral
7055,A man walks down the street past a brick building with white graffiti on it.,The man walking down the street is going home.,neutral
7058,A man walks down the street to buy tacos past a brick building with white graffiti on it.,The man walking down the street is going home.,contradiction
7079,The lady in the multicolored shirt has a necklace on a white object in her hand.,The lady is holding something,entailment
7077,The lady in the multicolored shirt has a necklace on a white object in her hand.,The lady is holding something meaningful.,neutral
7084,A group of small children and an older woman look at statues,People watching at a statue,entailment
7081,A group of small children and an older woman look at statues,People watching at a parade.,contradiction
7091,one boy playing a snooker indoor,A boy is enjoying the snooker he is playing with.,neutral
7092,one boy enjoys playing a snooker indoor,A boy is enjoying the snooker he is playing with.,entailment
7100,A boy kicks a giant baseball while a group of children watch.,The boy is kicking the ball to another child.,neutral
7103,A boy kicks a giant baseball to a child while a group of children watch.,The boy is kicking the ball to another child.,entailment
7105,A young man doing a flip at a city park.,He is outside.,entailment
7107,A young man doing a flip at a city park in front of a crowd of people.,He is outside.,neutral
7114,A disabled person pushing her cart along side the building.,Everyone is in a bus.,contradiction
7111,A disabled person pushing her cart in a bus standing along side the building.,Everyone is in a bus.,neutral
7131,A man on stage playing guitar.,Music is being performed.,entailment
7134,A man on stage playing guitar.,Rock music is being performed.,neutral
7142,"Group of Police officers in uniform standing in a parking lot, smiling and talking.",The people are performing CPR on a shooting victim.,contradiction
7141,"Group of Police officers in uniform standing in a parking lot, smiling and talking, while the people are performing CPR on a shooting victim.",The people are performing CPR on a shooting victim.,entailment
7146,A Native American pow wow is being demonstrated to onlookers.,They are in a museum.,neutral
7148,A Native American pow wow is being demonstrated to onlookers at the Choctaw History Museum.,They are in a museum.,entailment
7155,a small tan dog running in the grass with a stick in his mouth,A small dog running in the grass.,entailment
7158,a small tan dog running in the grass with a stick in his mouth,A small dog running in the grass at night.,neutral
7175,"A man is doing a headstand, balanced on a bottle, on a street corner.","A man is surrounded by people, balancing on a bottle outside",neutral
7176,"A man is doing a headstand, balanced on a bottle, on a street corner.","A man is surrounded by people, balancing on a bottle inside.",contradiction
7188,The man in dark clothes and glasses sat on the rock with the baby.,the man sang to the baby,neutral
